heure,prodPV,prodHydro,prodSolTh,consChal,consECS,consFroid,consElec
1828,0.0,112.4304,0.0,3.3345,0.0,-0.0,27.33488862
1829,0.0,112.4304,0.0,3.7620000000000005,0.0,-0.0,27.33488862
1830,0.0,112.4304,0.0,4.275,135.47794397142857,-0.0,47.669872
1831,3.5,112.4304,48.0,3.3345,469.60834397142855,-0.0,163.7710804
1832,6.3,112.4304,72.0,0.0,139.6665072,-0.0,84.32736978
1833,65.8,112.4304,720.0,0.0,15.73080307563025,-0.0,74.8521068
1834,101.8,112.4304,1128.0,0.0,13.90501910420167,-0.0,78.27106451
1835,117.1,112.4304,1296.0,0.0,149.43350380840332,-0.0,83.26567339
1836,121.2,112.4304,1344.0000000000002,0.0,298.38055306386553,-0.0,77.93226975
1837,113.60000000000001,112.4304,1248.0,0.0,183.13785497647058,-0.0,206.4590438
1838,95.2,112.4304,1056.0,0.0,36.55358497815124,-0.0,96.53418264
1839,70.7,112.4304,768.0,0.0,12.0792351327731,-0.0,82.00125797
1840,45.6,112.4304,504.0,0.0,10.25345116134453,-0.0,77.00664909
1841,11.799999999999999,112.4304,120.0,0.0,209.97989776134452,-0.0,72.79986579
1842,0.2,112.4304,0.0,0.0,475.9954290756302,-0.0,83.5395442
1843,0.0,112.4304,0.0,0.0,286.03597908403367,-0.0,196.4382996
1844,0.0,112.4304,0.0,0.0,151.30982851260507,-0.0,228.0031602
1845,0.0,112.4304,0.0,0.0,44.2231411764706,-0.0,49.77723103
1846,0.0,112.4304,0.0,0.0,38.6952485294118,-0.0,51.46311826
1847,0.0,112.4304,0.0,0.0,22.1115705882353,-0.0,49.43843627
1848,0.0,114.0383,0.0,0.0,0.0,-0.0,28.59930404
1849,0.0,114.0383,0.0,0.0,0.0,-0.0,27.33488862
1850,0.0,114.0383,0.0,0.0,0.0,-0.0,27.33488862
1851,0.0,114.0383,0.0,0.0,0.0,-0.0,27.33488862
1852,0.0,114.0383,0.0,0.0,0.0,-0.0,27.33488862
1853,0.0,114.0383,0.0,2.3085,0.0,-0.0,27.33488862
1854,0.0,114.0383,0.0,3.9329999999999994,135.47794397142857,-0.0,47.669872
1855,4.5,114.0383,48.0,2.8215,469.60834397142855,-0.0,163.7710804
1856,6.6,114.0383,72.0,0.0,139.6665072,-0.0,84.32736978
1857,58.9,114.0383,648.0,0.0,15.73080307563025,-0.0,74.8521068
1858,69.0,114.0383,768.0,0.0,13.90501910420167,-0.0,78.27106451
1859,77.3,114.0383,840.0,0.0,149.43350380840332,-0.0,83.26567339
1860,80.10000000000001,114.0383,888.0,0.0,298.38055306386553,-0.0,77.93226975
1861,69.3,114.0383,768.0,0.0,183.13785497647058,-0.0,206.4590438
1862,71.5,114.0383,792.0,0.0,36.55358497815124,-0.0,96.53418264
1863,45.6,114.0383,504.0,0.0,12.0792351327731,-0.0,82.00125797
1864,38.5,114.0383,432.0,0.0,10.25345116134453,-0.0,77.00664909
1865,5.6,114.0383,72.0,0.0,209.97989776134452,-0.0,72.79986579
1866,0.2,114.0383,0.0,0.0,475.9954290756302,-0.0,83.5395442
1867,0.0,114.0383,0.0,0.0,286.03597908403367,-0.0,196.4382996
1868,0.0,114.0383,0.0,0.0,151.30982851260507,-0.0,228.0031602
1869,0.0,114.0383,0.0,0.0,44.2231411764706,-0.0,49.77723103
1870,0.0,114.0383,0.0,0.0,38.6952485294118,-0.0,51.46311826
1871,0.0,114.0383,0.0,0.0,22.1115705882353,-0.0,49.43843627
1872,0.0,115.96778,0.0,0.0,0.0,-0.0,28.59930404
1873,0.0,115.96778,0.0,0.0,0.0,-0.0,27.33488862
1874,0.0,115.96778,0.0,1.4535,0.0,-0.0,27.33488862
1875,0.0,115.96778,0.0,4.3605,0.0,-0.0,27.33488862
1876,0.0,115.96778,0.0,7.1595,0.0,-0.0,27.33488862
1877,0.0,115.96778,0.0,21.1095,0.0,-0.0,27.33488862
1878,0.0,115.96778,0.0,56.3625,135.47794397142857,-0.0,47.669872
1879,3.3,115.96778,48.0,42.075,469.60834397142855,-0.0,163.7710804
1880,8.1,115.96778,96.0,1.71,139.6665072,-0.0,84.32736978
1881,35.8,115.96778,384.0,0.0,15.73080307563025,-0.0,74.8521068
1882,46.6,115.96778,504.0,0.0,13.90501910420167,-0.0,78.27106451
1883,57.4,115.96778,624.0,0.0,149.43350380840332,-0.0,83.26567339
1884,63.70000000000001,115.96778,696.0,0.0,298.38055306386553,-0.0,77.93226975
1885,57.4,115.96778,624.0,0.0,183.13785497647058,-0.0,206.4590438
1886,53.1,115.96778,576.0,0.0,36.55358497815124,-0.0,96.53418264
1887,33.8,115.96778,360.0,0.0,12.0792351327731,-0.0,82.00125797
1888,25.9,115.96778,288.0,0.0,10.25345116134453,-0.0,77.00664909
1889,8.8,115.96778,96.0,0.0,209.97989776134452,-0.0,72.79986579
1890,0.3,115.96778,0.0,0.0,475.9954290756302,-0.0,83.5395442
1891,0.0,115.96778,0.0,0.0,286.03597908403367,-0.0,196.4382996
1892,0.0,115.96778,0.0,0.0,151.30982851260507,-0.0,228.0031602
1893,0.0,115.96778,0.0,0.0,44.2231411764706,-0.0,49.77723103
1894,0.0,115.96778,0.0,0.0,38.6952485294118,-0.0,51.46311826
1895,0.0,115.96778,0.0,2.079,22.1115705882353,-0.0,49.43843627
1896,0.0,105.67722,0.0,3.213,0.0,-0.0,28.59930404
1897,0.0,105.67722,0.0,4.428,0.0,-0.0,27.33488862
1898,0.0,105.67722,0.0,7.2675,0.0,-0.0,27.33488862
1899,0.0,105.67722,0.0,7.6275,0.0,-0.0,27.33488862
1900,0.0,105.67722,0.0,8.1765,0.0,-0.0,27.33488862
1901,0.0,105.67722,0.0,10.071,0.0,-0.0,27.33488862
1902,0.0,105.67722,0.0,13.806,135.47794397142857,-0.0,47.669872
1903,3.0,105.67722,24.0,6.7275,469.60834397142855,-0.0,163.7710804
1904,7.6,105.67722,72.0,0.0,139.6665072,-0.0,84.32736978
1905,25.5,105.67722,288.0,0.0,15.73080307563025,-0.0,74.8521068
1906,36.8,105.67722,408.00000000000006,1.539,13.90501910420167,-0.0,78.27106451
1907,43.3,105.67722,480.0,0.0,149.43350380840332,-0.0,83.26567339
1908,44.6,105.67722,480.0,0.0,298.38055306386553,-0.0,77.93226975
1909,42.1,105.67722,456.0,0.0,183.13785497647058,-0.0,206.4590438
1910,37.199999999999996,105.67722,408.00000000000006,0.0,36.55358497815124,-0.0,96.53418264
1911,26.200000000000003,105.67722,288.0,0.0,12.0792351327731,-0.0,82.00125797
1912,17.7,105.67722,192.0,0.0,10.25345116134453,-0.0,77.00664909
1913,6.3,105.67722,72.0,0.0,209.97989776134452,-0.0,72.79986579
1914,0.2,105.67722,0.0,0.0,475.9954290756302,-0.0,83.5395442
1915,0.0,105.67722,0.0,0.0,286.03597908403367,-0.0,196.4382996
1916,0.0,105.67722,0.0,0.0,151.30982851260507,-0.0,228.0031602
1917,0.0,105.67722,0.0,0.0,44.2231411764706,-0.0,49.77723103
1918,0.0,105.67722,0.0,2.907,38.6952485294118,-0.0,51.46311826
1919,0.0,105.67722,0.0,3.1635,22.1115705882353,-0.0,49.43843627
1920,0.0,103.10458,0.0,3.3345,0.0,-0.0,28.59930404
1921,0.0,103.10458,0.0,3.591,0.0,-0.0,27.33488862
1922,0.0,103.10458,0.0,3.7620000000000005,0.0,-0.0,27.33488862
1923,0.0,103.10458,0.0,4.0185,0.0,-0.0,27.33488862
1924,0.0,103.10458,0.0,4.275,0.0,-0.0,27.33488862
1925,0.0,103.10458,0.0,4.446,0.0,-0.0,27.33488862
1926,0.0,103.10458,0.0,4.7025,135.47794397142857,-0.0,47.669872
1927,0.5,103.10458,0.0,24.039,469.60834397142855,-0.0,163.7710804
1928,2.3,103.10458,24.0,0.9405000000000001,139.6665072,-0.0,84.32736978
1929,4.1000000000000005,103.10458,48.0,0.0,15.73080307563025,-0.0,74.8521068
1930,11.4,103.10458,120.0,0.0,13.90501910420167,-0.0,78.27106451
1931,19.2,103.10458,216.0,0.0,149.43350380840332,-0.0,83.26567339
1932,61.699999999999996,103.10458,672.0000000000001,0.0,298.38055306386553,-0.0,77.93226975
1933,77.5,103.10458,840.0,0.0,183.13785497647058,-0.0,206.4590438
1934,77.8,103.10458,864.0,0.0,36.55358497815124,-0.0,96.53418264
1935,62.5,103.10458,696.0,0.0,12.0792351327731,-0.0,82.00125797
1936,39.5,103.10458,432.0,0.0,10.25345116134453,-0.0,77.00664909
1937,18.4,103.10458,192.0,0.0,209.97989776134452,-0.0,72.79986579
1938,1.7,103.10458,24.0,0.0,475.9954290756302,-0.0,83.5395442
1939,0.0,103.10458,0.0,0.0,286.03597908403367,-0.0,196.4382996
1940,0.0,103.10458,0.0,0.0,151.30982851260507,-0.0,228.0031602
1941,0.0,103.10458,0.0,0.0,44.2231411764706,-0.0,49.77723103
1942,0.0,103.10458,0.0,159.894,38.6952485294118,-0.0,51.46311826
1943,0.0,103.10458,0.0,0.0,22.1115705882353,-0.0,49.43843627
1944,0.0,108.57144,0.0,0.0,0.0,-0.0,28.59930404
1945,0.0,108.57144,0.0,0.0,0.0,-0.0,27.33488862
1946,0.0,108.57144,0.0,0.0,0.0,-0.0,27.33488862
1947,0.0,108.57144,0.0,0.0,0.0,-0.0,27.33488862
1948,0.0,108.57144,0.0,1.1115,0.0,-0.0,27.33488862
1949,0.0,108.57144,0.0,4.446,0.0,-0.0,27.33488862
1950,0.2,108.57144,0.0,4.7025,135.47794397142857,-0.0,47.669872
1951,3.8,108.57144,48.0,3.591,469.60834397142855,-0.0,163.7710804
1952,8.8,108.57144,96.0,1.539,139.6665072,-0.0,84.32736978
1953,79.8,108.57144,888.0,0.0,15.73080307563025,-0.0,74.8521068
1954,105.0,108.57144,1152.0,0.0,13.90501910420167,-0.0,78.27106451
1955,120.89999999999999,108.57144,1320.0,0.0,149.43350380840332,-0.0,83.26567339
1956,129.5,108.57144,1416.0,0.0,298.38055306386553,-0.0,77.93226975
1957,127.7,108.57144,1392.0,0.0,183.13785497647058,-0.0,206.4590438
1958,111.0,108.57144,1224.0,0.0,36.55358497815124,-0.0,96.53418264
1959,89.2,108.57144,983.9999999999999,0.0,12.0792351327731,-0.0,82.00125797
1960,61.199999999999996,108.57144,672.0000000000001,0.0,10.25345116134453,-0.0,77.00664909
1961,16.9,108.57144,192.0,0.0,209.97989776134452,-0.0,72.79986579
1962,0.7,108.57144,0.0,0.0,475.9954290756302,-0.0,83.5395442
1963,0.0,108.57144,0.0,0.0,286.03597908403367,-0.0,196.4382996
1964,0.0,108.57144,0.0,0.0,151.30982851260507,-0.0,228.0031602
1965,0.0,108.57144,0.0,0.0,44.2231411764706,-0.0,49.77723103
1966,0.0,108.57144,0.0,0.0,38.6952485294118,-0.0,51.46311826
1967,0.0,108.57144,0.0,0.0,22.1115705882353,-0.0,49.43843627
1968,0.0,97.63772,0.0,0.0,0.0,-0.0,28.59930404
1969,0.0,97.63772,0.0,0.0,0.0,-0.0,27.33488862
1970,0.0,97.63772,0.0,0.0,0.0,-0.0,27.33488862
1971,0.0,97.63772,0.0,2.907,0.0,-0.0,27.33488862
1972,0.0,97.63772,0.0,4.275,0.0,-0.0,27.33488862
1973,0.0,97.63772,0.0,4.617,0.0,-0.0,27.33488862
1974,0.2,97.63772,0.0,6.9525,135.47794397142857,-0.0,47.669872
1975,3.6,97.63772,48.0,3.834,469.60834397142855,-0.0,163.7710804
1976,10.6,97.63772,120.0,0.9405000000000001,139.6665072,-0.0,84.32736978
1977,82.3,97.63772,912.0,0.0,15.73080307563025,-0.0,74.8521068
1978,87.2,97.63772,960.0,0.0,13.90501910420167,-0.0,78.27106451
1979,104.5,97.63772,1152.0,0.0,149.43350380840332,-0.0,83.26567339
1980,104.2,97.63772,1152.0,0.0,298.38055306386553,-0.0,77.93226975
1981,102.0,97.63772,1128.0,0.0,183.13785497647058,-0.0,206.4590438
1982,76.1,97.63772,840.0,0.0,36.55358497815124,-0.0,96.53418264
1983,57.7,97.63772,624.0,0.0,12.0792351327731,-0.0,82.00125797
1984,25.2,97.63772,288.0,0.0,10.25345116134453,-0.0,77.00664909
1985,10.8,97.63772,120.0,0.0,209.97989776134452,-0.0,72.79986579
1986,0.2,97.63772,0.0,0.0,475.9954290756302,-0.0,83.5395442
1987,0.0,97.63772,0.0,0.0,286.03597908403367,-0.0,196.4382996
1988,0.0,97.63772,0.0,0.0,151.30982851260507,-0.0,228.0031602
1989,0.0,97.63772,0.0,0.0,44.2231411764706,-0.0,49.77723103
1990,0.0,97.63772,0.0,0.0,38.6952485294118,-0.0,51.46311826
1991,0.0,97.63772,0.0,0.0,22.1115705882353,-0.0,49.43843627
1992,0.0,92.81402,0.0,0.0,0.0,-0.0,28.59930404
1993,0.0,92.81402,0.0,0.0,0.0,-0.0,27.33488862
1994,0.0,92.81402,0.0,0.0,0.0,-0.0,27.33488862
1995,0.0,92.81402,0.0,12.3615,0.0,-0.0,27.33488862
1996,0.0,92.81402,0.0,39.051,0.0,-0.0,27.33488862
1997,0.0,92.81402,0.0,45.3555,0.0,-0.0,27.33488862
1998,0.3,92.81402,0.0,47.88,135.47794397142857,-0.0,47.669872
1999,5.5,92.81402,72.0,26.2215,469.60834397142855,-0.0,163.7710804
2000,5.5,92.81402,72.0,0.0,139.6665072,-0.0,84.32736978
2001,2.2,92.81402,24.0,0.0,15.73080307563025,-0.0,74.8521068
2002,24.7,92.81402,264.0,0.0,13.90501910420167,-0.0,78.27106451
2003,55.7,92.81402,624.0,0.0,149.43350380840332,-0.0,83.26567339
2004,88.6,92.81402,983.9999999999999,0.0,298.38055306386553,-0.0,77.93226975
2005,79.3,92.81402,864.0,0.0,183.13785497647058,-0.0,206.4590438
2006,5.6,92.81402,72.0,0.0,36.55358497815124,-0.0,96.53418264
2007,15.299999999999999,92.81402,168.00000000000003,0.0,12.0792351327731,-0.0,82.00125797
2008,14.9,92.81402,168.00000000000003,0.0,10.25345116134453,-0.0,77.00664909
2009,15.100000000000001,92.81402,168.00000000000003,0.0,209.97989776134452,-0.0,72.79986579
2010,2.3,92.81402,24.0,0.0,475.9954290756302,-0.0,83.5395442
2011,0.0,92.81402,0.0,0.0,286.03597908403367,-0.0,196.4382996
2012,0.0,92.81402,0.0,0.0,151.30982851260507,-0.0,228.0031602
2013,0.0,92.81402,0.0,129.276,44.2231411764706,-0.0,49.77723103
2014,0.0,92.81402,0.0,0.0,38.6952485294118,-0.0,51.46311826
2015,0.0,92.81402,0.0,0.0,22.1115705882353,-0.0,49.43843627
2016,0.0,95.38666,0.0,0.0,0.0,-0.0,28.59930404
2017,0.0,95.38666,0.0,0.0,0.0,-0.0,27.33488862
2018,0.0,95.38666,0.0,0.0,0.0,-0.0,27.33488862
2019,0.0,95.38666,0.0,3.1635,0.0,-0.0,27.33488862
2020,0.0,95.38666,0.0,3.7620000000000005,0.0,-0.0,27.33488862
2021,0.0,95.38666,0.0,3.9329999999999994,0.0,-0.0,27.33488862
2022,0.0,95.38666,0.0,4.0185,135.47794397142857,-0.0,47.669872
2023,3.5,95.38666,48.0,3.5054999999999996,469.60834397142855,-0.0,163.7710804
2024,9.5,95.38666,96.0,3.6765,139.6665072,-0.0,84.32736978
2025,19.099999999999998,95.38666,216.0,2.3085,15.73080307563025,-0.0,74.8521068
2026,37.5,95.38666,408.00000000000006,1.197,13.90501910420167,-0.0,78.27106451
2027,40.300000000000004,95.38666,432.0,0.0,149.43350380840332,-0.0,83.26567339
2028,42.6,95.38666,480.0,0.0,298.38055306386553,-0.0,77.93226975
2029,34.3,95.38666,384.0,0.0,183.13785497647058,-0.0,206.4590438
2030,32.7,95.38666,360.0,0.0,36.55358497815124,-0.0,96.53418264
2031,20.9,95.38666,240.0,0.0,12.0792351327731,-0.0,82.00125797
2032,12.8,95.38666,144.0,0.0,10.25345116134453,-0.0,77.00664909
2033,6.3,95.38666,72.0,0.0,209.97989776134452,-0.0,72.79986579
2034,0.7,95.38666,0.0,0.0,475.9954290756302,-0.0,83.5395442
2035,0.0,95.38666,0.0,0.0,286.03597908403367,-0.0,196.4382996
2036,0.0,95.38666,0.0,0.0,151.30982851260507,-0.0,228.0031602
2037,0.0,95.38666,0.0,0.0,44.2231411764706,-0.0,49.77723103
2038,0.0,95.38666,0.0,0.0,38.6952485294118,-0.0,51.46311826
2039,0.0,95.38666,0.0,0.0,22.1115705882353,-0.0,49.43843627
2040,0.0,95.06508,0.0,1.9664999999999997,0.0,-0.0,28.59930404
2041,0.0,95.06508,0.0,2.1375,0.0,-0.0,27.33488862
2042,0.0,95.06508,0.0,2.223,0.0,-0.0,27.33488862
2043,0.0,95.06508,0.0,2.223,0.0,-0.0,27.33488862
2044,0.0,95.06508,0.0,2.3085,0.0,-0.0,27.33488862
2045,0.0,95.06508,0.0,2.3085,0.0,-0.0,27.33488862
2046,0.2,95.06508,0.0,2.3085,135.47794397142857,-0.0,47.669872
2047,4.6,95.06508,48.0,1.71,469.60834397142855,-0.0,163.7710804
2048,14.6,95.06508,168.00000000000003,1.1115,139.6665072,-0.0,84.32736978
2049,54.199999999999996,95.06508,600.0,0.0,15.73080307563025,-0.0,74.8521068
2050,79.10000000000001,95.06508,864.0,0.0,13.90501910420167,-0.0,78.27106451
2051,103.3,95.06508,1128.0,0.0,149.43350380840332,-0.0,83.26567339
2052,114.8,95.06508,1272.0,0.0,298.38055306386553,-0.0,77.93226975
2053,117.1,95.06508,1296.0,0.0,183.13785497647058,-0.0,206.4590438
2054,108.8,95.06508,1200.0,0.0,36.55358497815124,-0.0,96.53418264
2055,82.4,95.06508,912.0,0.0,12.0792351327731,-0.0,82.00125797
2056,58.9,95.06508,648.0,0.0,10.25345116134453,-0.0,77.00664909
2057,16.299999999999997,95.06508,168.00000000000003,0.0,209.97989776134452,-0.0,72.79986579
2058,1.2,95.06508,24.0,0.0,475.9954290756302,-0.0,83.5395442
2059,0.0,95.06508,0.0,0.0,286.03597908403367,-0.0,196.4382996
2060,0.0,95.06508,0.0,0.0,151.30982851260507,-0.0,228.0031602
2061,0.0,95.06508,0.0,0.0,44.2231411764706,-0.0,49.77723103
2062,0.0,95.06508,0.0,0.0,38.6952485294118,-0.0,51.46311826
2063,0.0,95.06508,0.0,0.0,22.1115705882353,-0.0,49.43843627
2064,0.0,94.10034,0.0,0.0,0.0,-0.0,28.59930404
2065,0.0,94.10034,0.0,0.0,0.0,-0.0,27.33488862
2066,0.0,94.10034,0.0,2.907,0.0,-0.0,27.33488862
2067,0.0,94.10034,0.0,3.5054999999999996,0.0,-0.0,27.33488862
2068,0.0,94.10034,0.0,3.8475,0.0,-0.0,27.33488862
2069,0.0,94.10034,0.0,4.275,0.0,-0.0,27.33488862
2070,0.3,94.10034,0.0,4.104,135.47794397142857,-0.0,47.669872
2071,5.6,94.10034,72.0,3.249,469.60834397142855,-0.0,163.7710804
2072,17.1,94.10034,192.0,1.197,139.6665072,-0.0,84.32736978
2073,84.6,94.10034,936.0,0.0,15.73080307563025,-0.0,74.8521068
2074,110.10000000000001,94.10034,1200.0,0.0,13.90501910420167,-0.0,78.27106451
2075,128.5,94.10034,1416.0,0.0,149.43350380840332,-0.0,83.26567339
2076,135.5,94.10034,1488.0,0.0,298.38055306386553,-0.0,77.93226975
2077,132.39999999999998,94.10034,1464.0,0.0,183.13785497647058,-0.0,206.4590438
2078,117.9,94.10034,1296.0,0.0,36.55358497815124,-0.0,96.53418264
2079,94.2,94.10034,1032.0,0.0,12.0792351327731,-0.0,82.00125797
2080,62.7,94.10034,696.0,0.0,10.25345116134453,-0.0,77.00664909
2081,17.1,94.10034,192.0,0.0,209.97989776134452,-0.0,72.79986579
2082,1.2,94.10034,24.0,0.0,475.9954290756302,-0.0,83.5395442
2083,0.0,94.10034,0.0,0.0,286.03597908403367,-0.0,196.4382996
2084,0.0,94.10034,0.0,0.0,151.30982851260507,-0.0,228.0031602
2085,0.0,94.10034,0.0,30.618,44.2231411764706,-0.0,49.77723103
2086,0.0,94.10034,0.0,0.0,38.6952485294118,-0.0,51.46311826
2087,0.0,94.10034,0.0,0.0,22.1115705882353,-0.0,49.43843627
2088,0.0,99.88878,0.0,0.0,0.0,-0.0,28.59930404
2089,0.0,99.88878,0.0,0.0,0.0,-0.0,27.33488862
2090,0.0,99.88878,0.0,0.0,0.0,-0.0,27.33488862
2091,0.0,99.88878,0.0,0.0,0.0,-0.0,27.33488862
2092,0.0,99.88878,0.0,0.0,0.0,-0.0,27.33488862
2093,0.0,99.88878,0.0,0.0,0.0,-0.0,27.33488862
2094,0.7,99.88878,0.0,3.591,135.47794397142857,-0.0,47.669872
2095,5.1000000000000005,99.88878,48.0,3.591,469.60834397142855,-0.0,163.7710804
2096,17.2,99.88878,192.0,0.0,139.6665072,-0.0,84.32736978
2097,36.2,99.88878,408.00000000000006,0.0,15.73080307563025,-0.0,74.8521068
2098,47.300000000000004,99.88878,528.0,0.0,13.90501910420167,-0.0,78.27106451
2099,33.8,99.88878,360.0,0.0,149.43350380840332,-0.0,83.26567339
2100,65.0,99.88878,720.0,0.0,298.38055306386553,-0.0,77.93226975
2101,104.2,99.88878,1152.0,0.0,183.13785497647058,-0.0,206.4590438
2102,88.7,99.88878,983.9999999999999,0.0,36.55358497815124,-0.0,96.53418264
2103,79.8,99.88878,888.0,0.0,12.0792351327731,-0.0,82.00125797
2104,50.9,99.88878,552.0,0.0,10.25345116134453,-0.0,77.00664909
2105,16.1,99.88878,168.00000000000003,0.0,209.97989776134452,-0.0,72.79986579
2106,2.0,99.88878,24.0,0.0,475.9954290756302,-0.0,83.5395442
2107,0.0,99.88878,0.0,0.0,286.03597908403367,-0.0,196.4382996
2108,0.0,99.88878,0.0,0.0,151.30982851260507,-0.0,228.0031602
2109,0.0,99.88878,0.0,0.0,44.2231411764706,-0.0,49.77723103
2110,0.0,99.88878,0.0,0.0,38.6952485294118,-0.0,51.46311826
2111,0.0,99.88878,0.0,0.0,22.1115705882353,-0.0,49.43843627
2112,0.0,88.95506,0.0,0.0,0.0,-0.0,28.59930404
2113,0.0,88.95506,0.0,0.0,0.0,-0.0,27.33488862
2114,0.0,88.95506,0.0,0.0,0.0,-0.0,27.33488862
2115,0.0,88.95506,0.0,0.0,0.0,-0.0,27.33488862
2116,0.0,88.95506,0.0,0.0,0.0,-0.0,27.33488862
2117,0.0,88.95506,0.0,1.2825,0.0,-0.0,27.33488862
2118,0.5,88.95506,0.0,31.644,135.47794397142857,-0.0,47.669872
2119,5.5,88.95506,72.0,31.923,469.60834397142855,-0.0,163.7710804
2120,20.1,88.95506,216.0,1.4535,139.6665072,-0.0,84.32736978
2121,67.0,88.95506,744.0,0.0,15.73080307563025,-0.0,74.8521068
2122,93.89999999999999,88.95506,1032.0,0.0,13.90501910420167,-0.0,78.27106451
2123,92.1,88.95506,1008.0,0.0,149.43350380840332,-0.0,83.26567339
2124,105.7,88.95506,1152.0,0.0,298.38055306386553,-0.0,77.93226975
2125,101.2,88.95506,1104.0,0.0,183.13785497647058,-0.0,206.4590438
2126,70.7,88.95506,768.0,0.0,36.55358497815124,-0.0,96.53418264
2127,58.5,88.95506,648.0,0.0,12.0792351327731,-0.0,82.00125797
2128,51.1,88.95506,552.0,0.0,10.25345116134453,-0.0,77.00664909
2129,13.799999999999999,88.95506,144.0,0.0,209.97989776134452,-0.0,72.79986579
2130,0.7,88.95506,0.0,0.0,475.9954290756302,-0.0,83.5395442
2131,0.0,88.95506,0.0,0.0,286.03597908403367,-0.0,196.4382996
2132,0.0,88.95506,0.0,0.0,151.30982851260507,-0.0,228.0031602
2133,0.0,88.95506,0.0,0.0,44.2231411764706,-0.0,49.77723103
2134,0.0,88.95506,0.0,0.0,38.6952485294118,-0.0,51.46311826
2135,0.0,88.95506,0.0,0.0,22.1115705882353,-0.0,49.43843627
2136,0.0,87.66874,0.0,0.0,0.0,-0.0,28.59930404
2137,0.0,87.66874,0.0,0.0,0.0,-0.0,27.33488862
2138,0.0,87.66874,0.0,0.0,0.0,-0.0,27.33488862
2139,0.0,87.66874,0.0,0.0,0.0,-0.0,27.33488862
2140,0.0,87.66874,0.0,0.0,0.0,-0.0,27.33488862
2141,0.0,87.66874,0.0,0.0,0.0,-0.0,27.33488862
2142,0.2,87.66874,0.0,0.0,135.47794397142857,-0.0,47.669872
2143,3.2,87.66874,24.0,2.052,469.60834397142855,-0.0,163.7710804
2144,9.299999999999999,87.66874,96.0,1.026,139.6665072,-0.0,84.32736978
2145,18.1,87.66874,192.0,0.0,15.73080307563025,-0.0,74.8521068
2146,29.0,87.66874,312.0,0.0,13.90501910420167,-0.0,78.27106451
2147,34.0,87.66874,384.0,0.0,149.43350380840332,-0.0,83.26567339
2148,27.400000000000002,87.66874,312.0,0.0,298.38055306386553,-0.0,77.93226975
2149,26.4,87.66874,288.0,0.0,183.13785497647058,-0.0,206.4590438
2150,24.2,87.66874,264.0,0.0,36.55358497815124,-0.0,96.53418264
2151,18.1,87.66874,192.0,0.0,12.0792351327731,-0.0,82.00125797
2152,10.9,87.66874,120.0,0.0,10.25345116134453,-0.0,77.00664909
2153,4.0,87.66874,48.0,0.0,209.97989776134452,-0.0,72.79986579
2154,0.3,87.66874,0.0,0.0,475.9954290756302,-0.0,83.5395442
2155,0.0,87.66874,0.0,0.0,286.03597908403367,-0.0,196.4382996
2156,0.0,87.66874,0.0,0.0,151.30982851260507,-0.0,228.0031602
2157,0.0,87.66874,0.0,0.0,44.2231411764706,-0.0,49.77723103
2158,0.0,87.66874,0.0,0.0,38.6952485294118,-0.0,51.46311826
2159,0.0,87.66874,0.0,0.0,22.1115705882353,-0.0,49.43843627
2160,0.0,88.3119,0.0,0.0,0.0,-0.0,28.59930404
2161,0.0,88.3119,0.0,0.0,0.0,-0.0,27.33488862
2162,0.0,88.3119,0.0,0.0,0.0,-0.0,27.33488862
2163,0.0,88.3119,0.0,0.0,0.0,-0.0,27.33488862
2164,0.0,88.3119,0.0,0.0,0.0,-0.0,27.33488862
2165,0.0,88.3119,0.0,0.0,0.0,-0.0,27.33488862
2166,0.2,88.3119,0.0,0.0,135.47794397142857,-0.0,47.669872
2167,2.7,88.3119,24.0,0.0,469.60834397142855,-0.0,163.7710804
2168,5.8,88.3119,72.0,0.0,139.6665072,-0.0,84.32736978
2169,9.5,88.3119,96.0,0.0,15.73080307563025,-0.0,74.8521068
2170,11.6,88.3119,120.0,0.0,13.90501910420167,-0.0,78.27106451
2171,14.3,88.3119,168.00000000000003,0.0,149.43350380840332,-0.0,83.26567339
2172,18.599999999999998,88.3119,216.0,0.0,298.38055306386553,-0.0,77.93226975
2173,19.099999999999998,88.3119,216.0,0.0,183.13785497647058,-0.0,206.4590438
2174,16.6,88.3119,192.0,0.0,36.55358497815124,-0.0,96.53418264
2175,13.899999999999999,88.3119,144.0,0.0,12.0792351327731,-0.0,82.00125797
2176,8.5,88.3119,96.0,0.0,10.25345116134453,-0.0,77.00664909
2177,4.1000000000000005,88.3119,48.0,0.0,209.97989776134452,-0.0,72.79986579
2178,0.7,88.3119,0.0,0.0,475.9954290756302,-0.0,83.5395442
2179,0.0,88.3119,0.0,0.0,286.03597908403367,-0.0,196.4382996
2180,0.0,88.3119,0.0,0.0,151.30982851260507,-0.0,228.0031602
2181,0.0,88.3119,0.0,0.0,44.2231411764706,-0.0,49.77723103
2182,0.0,88.3119,0.0,0.0,38.6952485294118,-0.0,51.46311826
2183,0.0,88.3119,0.0,0.0,22.1115705882353,-0.0,49.43843627
2184,0.0,86.38242,0.0,0.0,0.0,-0.0,28.59930404
2185,0.0,86.38242,0.0,0.0,0.0,-0.0,27.33488862
2186,0.0,86.38242,0.0,0.0,0.0,-0.0,27.33488862
2187,0.0,86.38242,0.0,0.0,0.0,-0.0,27.33488862
